,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,client_id,served_model_name,served_accuracy,QoS,algorithm
340,40,0.9395941273706274,0.42966877819012195,140,0.24916911125183105,3,396,397,rpi4-1,MobileNet,0.7166666666666667,0.8885362696480197,EGP
341,41,0.9793570592233409,0.057442880949735375,141,0.22448515892028809,3,734,734,rpi4-1,MobileNet,0.7166666666666667,0.8268942342290246,EGP
342,42,0.9443391998278649,0.05229267389087503,142,0.3004415035247803,3,179,180,rpi4-1,MobileNet,0.7166666666666667,0.8241265260109246,EGP
343,43,0.9929524577916593,0.009057809052414458,143,0.2774636745452881,3,519,740,rpi4-1,MobileNet,0.7166666666666667,0.7947556380642853,EGP
344,44,0.9838653240374409,0.050782261943644706,144,0.21977496147155762,3,483,483,rpi4-1,MobileNet,0.7166666666666667,0.8241524964326347,EGP
345,45,0.9265287375835854,0.01419687605884533,145,0.240706205368042,3,360,360,rpi4-1,MobileNet,0.7166666666666667,0.8384416322142414,EGP
346,46,0.8899966445198562,0.11001446827080666,146,0.26863622665405273,3,214,214,rpi4-1,MobileNet,0.7166666666666667,0.8736795714775938,EGP
347,47,0.9846978971928999,0.11400781397683041,147,0.2320106029510498,3,46,46,rpi4-1,MobileNet,0.7166666666666667,0.8364836874933286,EGP
348,48,0.8130689797462155,0.20164889101097747,148,0.25920820236206055,3,743,743,rpi4-1,MobileNet,0.7166666666666667,0.9374090156224548,EGP
349,49,0.9428518463779295,0.06129706057714952,149,0.2254929542541504,3,573,573,rpi4-1,MobileNet,0.7166666666666667,0.8458584367251183,EGP
350,50,0.8584702432532484,0.07293352536220582,150,0.2158064842224121,3,441,647,rpi4-1,MobileNet,0.7166666666666667,0.8933799719916575,EGP
351,51,0.9651518880785237,0.12828150673634436,151,0.23849725723266602,3,950,950,rpi4-1,MobileNet,0.7166666666666667,0.848203451669991,EGP
352,52,0.9961935918907886,0.020190061763987528,152,0.2748544216156006,3,522,522,rpi4-1,MobileNet,0.7166666666666667,0.7965704474250358,EGP
353,53,0.8794065635937207,0.028169820123530875,153,0.24979472160339355,3,905,905,rpi4-1,MobileNet,0.7166666666666667,0.8632238261665073,EGP
354,54,0.9995114494446358,0.08977099847967264,154,0.24216699600219727,3,160,160,rpi4-1,MobileNet,0.7166666666666667,0.8204786092303843,EGP
355,55,0.9442612011857201,0.04726090523477352,155,0.2937629222869873,3,241,238,rpi4-1,MobileNet,0.7166666666666667,0.8245772284774198,EGP
356,56,0.9475692924644097,0.2794835892464928,156,0.2874026298522949,3,194,266,rpi4-1,MobileNet,0.7166666666666667,0.8825689269496779,EGP
357,57,0.7428692745274958,0.015016537214659413,157,0.20812654495239258,3,951,951,rpi4-1,MobileNet,0.7166666666666667,0.9386211941351521,EGP
358,58,0.9677561504780255,0.006258505005988451,158,0.21803593635559082,3,565,565,rpi4-1,MobileNet,0.7166666666666667,0.82151090025692,EGP
359,59,0.6149973213644389,0.26336458940043583,159,0.21219110488891602,3,554,554,rpi4-1,MobileNet,0.7166666666666667,1.0,EGP
360,60,0.8814246096623846,0.028209815160504966,160,0.28868722915649414,3,8,8,rpi4-1,MobileNet,0.7166666666666667,0.8525016750031438,EGP
361,61,0.7711491180822132,0.10370459989694493,161,0.2284688949584961,3,999,999,rpi4-1,MobileNet,0.7166666666666667,0.941567700526839,EGP
362,62,0.9844719997656224,0.12560945936281442,162,0.3053710460662842,3,213,213,rpi4-1,MobileNet,0.7166666666666667,0.8211569367746547,EGP
363,63,0.9387605190189774,0.20102854606997936,163,0.273958683013916,3,741,741,rpi4-1,MobileNet,0.7166666666666667,0.8707205395878606,EGP
364,64,0.5172467088676074,0.050280421527960605,164,0.244187593460083,3,28,28,rpi4-1,MobileNet,0.7166666666666667,0.9515232070169695,EGP
365,65,0.6986588324881583,0.09187804135550674,165,0.2103428840637207,3,237,237,rpi4-1,MobileNet,0.7166666666666667,0.9703837893229466,EGP
366,66,0.7191188995579858,0.4447914577207297,166,0.24718356132507324,3,583,583,rpi4-1,MobileNet,0.7166666666666667,0.9987738835543405,EGP
367,67,0.9547280592965932,0.08925998248515749,167,0.22820830345153809,3,661,407,rpi4-1,MobileNet,0.7166666666666667,0.8462322234434416,EGP
368,68,0.9157021154417029,0.39007312111096676,168,0.18363142013549805,3,291,291,rpi4-1,MobileNet,0.7166666666666667,0.900482275612482,EGP
369,69,0.7155932150199468,0.1200688495134626,169,0.23467421531677246,3,696,504,rpi4-1,MobileNet,0.7166666666666667,0.9713486585491725,EGP
370,70,0.8700890382771757,0.18933709212185107,170,0.24429106712341309,3,878,810,rpi4-1,MobileNet,0.7166666666666667,0.909550320444355,EGP
371,71,0.9599654379767724,0.06772343219931805,171,0.2658555507659912,3,592,592,rpi4-1,MobileNet,0.7166666666666667,0.8288175847032788,EGP
372,72,0.9564738490849776,0.11276191492131701,172,0.23656964302062988,3,682,682,rpi4-1,MobileNet,0.7166666666666667,0.8491444767660163,EGP
373,73,0.9414263751002561,0.010413427245454502,173,0.19849634170532227,3,11,11,rpi4-1,MobileNet,0.7166666666666667,0.8405994171682384,EGP
374,74,0.9638105418153883,0.010248885842166766,174,0.19561290740966797,3,493,791,rpi4-1,MobileNet,0.7166666666666667,0.830087057033764,EGP
375,75,0.7761605838204294,0.18257988832922162,175,0.23315739631652832,3,575,575,rpi4-1,MobileNet,0.7166666666666667,0.957608664426292,EGP
376,76,0.939370848979541,0.07428616371895763,176,0.18236088752746582,3,835,868,rpi4-1,MobileNet,0.7166666666666667,0.8616292278914357,EGP
377,77,0.8517023851068332,0.28867547809495325,177,0.2028656005859375,3,491,491,rpi4-1,MobileNet,0.7166666666666667,0.9324821407799168,EGP
378,78,0.9656509616135737,0.032084485575604185,178,0.20375323295593262,3,34,34,rpi4-1,MobileNet,0.7166666666666667,0.8325906656814643,EGP
379,79,0.9952697633288682,0.0475182272703629,179,0.2453324794769287,3,992,992,rpi4-1,MobileNet,0.7166666666666667,0.8112448886172579,EGP
380,80,0.7171369187627623,0.125762883258093,180,0.23808073997497559,3,883,599,rpi4-1,MobileNet,0.7166666666666667,0.9716854097727315,EGP
381,81,0.8620546258225963,0.0691681431381775,181,0.215226411819458,3,298,298,rpi4-1,MobileNet,0.7166666666666667,0.890791453251715,EGP
382,82,0.8350145170335426,0.004023605131929131,182,0.26932597160339355,3,543,422,rpi4-1,MobileNet,0.7166666666666667,0.874500483198696,EGP
383,83,0.9648887088220498,0.10044786736398141,183,0.25590944290161133,3,480,480,rpi4-1,MobileNet,0.7166666666666667,0.837023585037901,EGP
384,84,0.8508545187327755,0.09942917709793485,184,0.21028661727905273,3,589,585,rpi4-1,MobileNet,0.7166666666666667,0.9051917139216661,EGP
385,85,0.9874457644320781,0.05137693588593362,185,0.23225617408752441,3,33,33,rpi4-1,MobileNet,0.7166666666666667,0.8193906415668966,EGP
386,86,0.9699089279274775,0.00176538584040328,186,0.25604844093322754,3,483,483,rpi4-1,MobileNet,0.7166666666666667,0.8098081055963885,EGP
387,87,0.9989610775486313,0.007577080770984964,187,0.2097632884979248,3,332,332,rpi4-1,MobileNet,0.7166666666666667,0.8083062426272827,EGP
388,88,0.8717043065279803,0.012315789783199946,188,0.19225549697875977,3,467,467,rpi4-1,MobileNet,0.7166666666666667,0.8774962532704533,EGP
389,89,0.9427568672238447,0.200377407182507,189,0.221754789352417,3,247,247,rpi4-1,MobileNet,0.7166666666666667,0.8816105541789335,EGP
390,90,0.9600621374264137,0.05187156873574845,190,0.20564985275268555,3,972,972,rpi4-1,MobileNet,0.7166666666666667,0.8398576936158922,EGP
391,91,0.9590523589134631,0.2532851863148978,191,0.18731069564819336,3,784,418,rpi4-1,MobileNet,0.7166666666666667,0.8788071538766018,EGP
392,92,0.9412289903035927,0.0011747662636447693,192,0.21899962425231934,3,548,493,rpi4-1,MobileNet,0.7166666666666667,0.8332626236843683,EGP
393,93,0.9376592941725468,0.08168510818183931,193,0.1985640525817871,3,448,733,rpi4-1,MobileNet,0.7166666666666667,0.8602839501470729,EGP
394,94,0.8891700581680178,0.04965091703162427,194,0.19133877754211426,3,975,975,rpi4-1,MobileNet,0.7166666666666667,0.878326339121702,EGP
395,95,0.975417546765938,0.09018318689255721,195,0.19409561157226562,3,656,656,rpi4-1,MobileNet,0.7166666666666667,0.8446464537804372,EGP
396,96,0.862682055669539,0.0014955653550529399,196,0.1882462501525879,3,276,276,rpi4-1,MobileNet,0.7166666666666667,0.88030463429918,EGP
397,97,0.8830228186462167,0.41448845498724796,197,0.2203083038330078,3,385,344,rpi4-1,MobileNet,0.7166666666666667,0.916821924010225,EGP
398,98,0.9589755533850325,0.0069506406339353635,198,0.20595455169677734,3,795,758,rpi4-1,MobileNet,0.7166666666666667,0.8290945788751066,EGP
399,99,0.9284455124328379,0.03294448034418072,199,0.1947953701019287,3,352,352,rpi4-1,MobileNet,0.7166666666666667,0.8536478546774774,EGP
400,100,0.9422773439990121,0.3047587977275092,0,0.22373747825622559,3,142,142,jetson,MobileNet,0.7166666666666667,0.8871946613338273,EGP
401,101,0.9576636205846494,0.004188927568989532,1,0.16959905624389648,3,280,272,jetson,MobileNet,0.7166666666666667,0.8381489908722819,EGP
402,102,0.7476381741391516,0.10783718308707547,2,0.18981504440307617,3,861,861,jetson,MobileNet,0.7166666666666667,0.9640197809347574,EGP
403,103,0.901931434418114,0.023342105711713836,3,0.1585068702697754,3,399,400,jetson,MobileNet,0.7166666666666667,0.873576424984761,EGP
404,104,0.9214202206385961,0.009841657555004126,4,0.16847538948059082,3,203,283,jetson,MobileNet,0.7166666666666667,0.8579647900326386,EGP
405,105,0.9912391918568002,0.3467610246737167,5,0.17983341217041016,3,206,206,jetson,MobileNet,0.7166666666666667,0.8627137374049332,EGP
406,106,0.7705114165737931,0.10095303737231831,6,0.17297577857971191,3,463,725,jetson,MobileNet,0.7166666666666667,0.9550719397445884,EGP
407,107,0.9719461961123698,0.09298911315340878,7,0.19280171394348145,3,384,383,jetson,MobileNet,0.7166666666666667,0.8474070850796303,EGP
408,108,0.9696576061258565,0.0756456288465159,8,0.19257354736328125,3,198,198,jetson,MobileNet,0.7166666666666667,0.8442725506412138,EGP
409,109,0.8450852045481205,0.059659773646368174,9,0.20186614990234375,3,131,131,jetson,MobileNet,0.7166666666666667,0.9002391369952791,EGP
410,110,0.9085961477273535,0.030656143221246074,10,0.20719528198242188,3,621,595,jetson,MobileNet,0.7166666666666667,0.8599004747793626,EGP
411,111,0.999023950131195,0.02093115971788916,11,0.2223033905029297,3,977,977,jetson,MobileNet,0.7166666666666667,0.8084783005714757,EGP
412,112,0.20202405944798618,0.03478595871619469,12,0.16116929054260254,3,671,671,jetson,MobileNet,0.7166666666666667,0.968404167043398,EGP
413,113,0.9886408950344047,0.12731256511867287,13,0.19974493980407715,3,299,299,jetson,MobileNet,0.7166666666666667,0.84590479214478,EGP
414,114,0.9413670253485187,0.009643529659889405,14,0.17848539352416992,3,531,531,jetson,MobileNet,0.7166666666666667,0.8454393546930039,EGP
415,115,0.9780099934088926,0.02349939705214606,15,0.15157127380371094,3,217,217,jetson,MobileNet,0.7166666666666667,0.8373103674409959,EGP
416,116,0.9851451156460875,0.02369474490434711,16,0.1753528118133545,3,201,201,jetson,MobileNet,0.7166666666666667,0.8278462587830377,EGP
417,117,0.9502951800050248,0.0049042620404269235,17,0.15944409370422363,3,619,619,jetson,MobileNet,0.7166666666666667,0.8445507854148717,EGP
418,118,0.5686653654446744,0.06362021698580453,18,0.160048246383667,3,91,91,jetson,MobileNet,0.7166666666666667,0.9758929926505344,EGP
419,119,0.8596852119478484,0.15722525616950567,19,0.18647050857543945,3,937,937,jetson,MobileNet,0.7166666666666667,0.9211794142579257,EGP
420,120,0.9875284149701182,0.026362345769761503,20,0.23508739471435547,3,5,5,jetson,MobileNet,0.7166666666666667,0.8123878636121258,EGP
421,121,0.9571244431846808,0.22461933954066485,21,0.14099645614624023,3,274,274,jetson,MobileNet,0.7166666666666667,0.879771111740993,EGP
422,122,0.9387965719695481,0.05780465404603313,22,0.1321566104888916,3,732,754,jetson,MobileNet,0.7166666666666667,0.8703470582378446,EGP
423,123,0.8970563195327823,0.0251143200438325,23,0.1852874755859375,3,124,124,jetson,MobileNet,0.7166666666666667,0.8697618846814159,EGP
424,124,0.971381846241953,0.2112436085869394,24,0.1489558219909668,3,538,538,jetson,MobileNet,0.7166666666666667,0.8726424102123569,EGP
425,125,0.880961217023583,0.016384284445960403,25,0.16808748245239258,3,362,356,jetson,MobileNet,0.7166666666666667,0.8799269253199338,EGP
426,126,0.9830457290515501,0.2192995898190197,26,0.2148146629333496,3,450,450,jetson,MobileNet,0.7166666666666667,0.8668104688075583,EGP
427,127,0.8975865839412058,0.036714582975847995,27,0.23489880561828613,3,585,585,jetson,MobileNet,0.7166666666666667,0.8599939857021208,EGP
428,128,0.8212773591782419,0.044962482378080745,28,0.22403621673583984,3,61,61,jetson,MobileNet,0.7166666666666667,0.9029262201547726,EGP
429,129,0.936329353929583,0.04758183635595788,29,0.22884631156921387,3,655,834,jetson,MobileNet,0.7166666666666667,0.8448525375652278,EGP
430,130,0.555491000336054,0.4872234490422658,30,0.2104814052581787,3,54,54,jetson,MobileNet,0.7166666666666667,1.0,EGP
431,131,0.9760055517875346,0.02490894156037878,31,0.19131684303283691,3,249,249,jetson,MobileNet,0.7166666666666667,0.8287285820714515,EGP
432,132,0.9858760426756985,0.0769930325960771,32,0.15769481658935547,3,216,216,jetson,MobileNet,0.7166666666666667,0.8452198659971645,EGP
433,133,0.9931050612463662,0.07175574657640567,33,0.17583942413330078,3,322,322,jetson,MobileNet,0.7166666666666667,0.8357598833209264,EGP
434,134,0.8888679314038491,0.03400545199861967,34,0.18175649642944336,3,384,384,jetson,MobileNet,0.7166666666666667,0.8769616065237029,EGP
435,135,0.7864033735431113,0.0035401861953075985,35,0.18433880805969238,3,55,55,jetson,MobileNet,0.7166666666666667,0.9199319910956816,EGP
436,136,0.9493790974055317,0.0061183557822706265,36,0.22805118560791016,3,468,468,jetson,MobileNet,0.7166666666666667,0.8281605771741576,EGP
437,137,0.7004202061850131,0.04426051971862302,37,0.23609280586242676,3,401,401,jetson,MobileNet,0.7166666666666667,0.9520419284640491,EGP
438,138,0.9695500773899292,0.059726114802635344,38,0.20333099365234375,3,502,615,jetson,MobileNet,0.7166666666666667,0.8376570749259417,EGP
439,139,0.7769882550793775,0.09914133309190479,39,0.18960165977478027,3,895,403,jetson,MobileNet,0.7166666666666667,0.9472241241229258,EGP
440,140,0.9181749542835247,0.0683270551306699,40,0.17350268363952637,3,974,974,jetson,MobileNet,0.7166666666666667,0.8729519490643569,EGP
441,141,0.8378451612188034,0.4510956339073293,41,0.17624688148498535,3,114,114,jetson,MobileNet,0.7166666666666667,0.9394107527239317,EGP
442,142,0.9457863727775926,0.06327994968013599,42,0.18857645988464355,3,485,485,jetson,MobileNet,0.7166666666666667,0.8541160193934101,EGP
443,143,0.8783879904751583,0.2481247691379701,43,0.14041614532470703,3,136,136,jetson,MobileNet,0.7166666666666667,0.9191393380957542,EGP
444,144,0.8643302297127242,0.12681419352556356,44,0.15012073516845703,3,219,219,jetson,MobileNet,0.7166666666666667,0.9203415830662478,EGP
445,145,0.9918099338737839,0.0786350522590236,45,0.1257627010345459,3,631,969,jetson,MobileNet,0.7166666666666667,0.8506464542025608,EGP
446,146,0.9504629661056594,0.02314075027618134,46,0.1613457202911377,3,220,220,jetson,MobileNet,0.7166666666666667,0.8485506077767646,EGP
447,147,0.9389003528788056,0.042631123021934,47,0.18871259689331055,3,347,347,jetson,MobileNet,0.7166666666666667,0.8523627884260865,EGP
448,148,0.8006774681848967,0.029040139343069718,48,0.16397309303283691,3,277,280,jetson,MobileNet,0.7166666666666667,0.9242613608184431,EGP
449,149,0.8957030185435049,0.14128226948032652,49,0.1752471923828125,3,654,654,jetson,MobileNet,0.7166666666666667,0.9019905933359593,EGP
450,150,0.9154968600470675,0.03614077500390767,50,0.17697691917419434,3,648,720,jetson,MobileNet,0.7166666666666667,0.8653758672672279,EGP
451,151,0.9232458846569935,0.4227679947275126,51,0.18144869804382324,3,822,822,jetson,MobileNet,0.7166666666666667,0.8967103910048366,EGP
452,152,0.8681945899041779,0.002835405636480141,52,0.17033672332763672,3,545,545,jetson,MobileNet,0.7166666666666667,0.8823607089584553,EGP
453,153,0.8247671098588408,0.22020406619138996,53,0.15760040283203125,3,128,17,jetson,MobileNet,0.7166666666666667,0.9459497784039129,EGP
454,154,0.7011423921899876,0.26502418649104525,54,0.18412113189697266,3,738,738,jetson,MobileNet,0.7166666666666667,1.0,EGP
455,155,0.7543207996699728,0.1492096570445522,55,0.20896267890930176,3,909,909,jetson,MobileNet,0.7166666666666667,0.9662346780321596,EGP
456,156,0.9805033424256033,0.030712112958743345,56,0.18566060066223145,3,530,530,jetson,MobileNet,0.7166666666666667,0.8293445401946596,EGP
457,157,0.8345785388668149,0.08403196625300229,57,0.1579585075378418,3,25,25,jetson,MobileNet,0.7166666666666667,0.922562428578716,EGP
458,158,0.8882804992545831,0.0032260855828073424,58,0.24944376945495605,3,493,493,jetson,MobileNet,0.7166666666666667,0.8526386627380046,EGP
459,159,0.8047588697442452,0.059063504268021406,59,0.19834542274475098,3,20,20,jetson,MobileNet,0.7166666666666667,0.9211334188420284,EGP
460,160,0.8721328901496981,0.06940705852305813,60,0.1688685417175293,3,579,579,jetson,MobileNet,0.7166666666666667,0.8974015174598665,EGP
461,161,0.8143707573873761,0.05953187992468916,61,0.17047572135925293,3,629,418,jetson,MobileNet,0.7166666666666667,0.9234119942810044,EGP
462,162,0.818244366466501,0.017029962820500455,62,0.18364953994750977,3,697,697,jetson,MobileNet,0.7166666666666667,0.9075562558183305,EGP
463,163,0.9357564831869292,0.0060504914337643715,63,0.21774625778198242,3,768,768,jetson,MobileNet,0.7166666666666667,0.8375311501528142,EGP
464,164,0.9173503192040505,0.009245446112150382,64,0.17753005027770996,3,921,921,jetson,MobileNet,0.7166666666666667,0.8575870226899182,EGP
465,165,0.9742741999940591,0.012832525877682048,65,0.13561701774597168,3,533,533,jetson,MobileNet,0.7166666666666667,0.8405001103692313,EGP
466,166,0.8618934789574493,0.4922875450020879,66,0.17328619956970215,3,466,466,jetson,MobileNet,0.7166666666666667,0.9273865938546086,EGP
467,167,0.7852123538948089,0.0910312644021015,67,0.17296266555786133,3,966,966,jetson,MobileNet,0.7166666666666667,0.9452443060969888,EGP
468,168,0.6377600287700882,0.059937263668092024,68,0.2759547233581543,3,948,948,jetson,MobileNet,0.7166666666666667,0.9459956350774844,EGP
469,169,0.8187301886662148,0.013768930371592707,69,0.12468504905700684,3,220,220,jetson,MobileNet,0.7166666666666667,0.9212392093288724,EGP
470,170,0.8586545734261904,0.03400458638494361,70,0.20446538925170898,3,674,338,jetson,MobileNet,0.7166666666666667,0.8863908459035468,EGP
471,171,0.9585953754763308,0.05645390686742431,71,0.18613505363464355,3,28,28,jetson,MobileNet,0.7166666666666667,0.8466153589033631,EGP
472,172,0.9891352752090746,0.15580864180757445,72,0.16312670707702637,3,267,183,jetson,MobileNet,0.7166666666666667,0.8619361794114331,EGP
473,173,0.9612945663505023,0.2938327275783357,73,0.1677563190460205,3,508,508,jetson,MobileNet,0.7166666666666667,0.8776860501580822,EGP
474,174,0.8167614693662881,0.055953543362615835,74,0.21376323699951172,3,12,12,jetson,MobileNet,0.7166666666666667,0.9105001752409654,EGP
475,175,0.9142593642147921,0.24710160900627462,75,0.14157581329345703,3,645,645,jetson,MobileNet,0.7166666666666667,0.9012036512259373,EGP
476,176,0.8814836056997754,0.02673927300550741,76,0.16283082962036133,3,94,94,jetson,MobileNet,0.7166666666666667,0.8835686413297321,EGP
477,177,0.8050505710863122,0.014527979492425366,77,0.1814119815826416,3,161,161,jetson,MobileNet,0.7166666666666667,0.9140870472676232,EGP
478,178,0.8727352501287315,0.24137040575001192,78,0.19830560684204102,3,207,219,jetson,MobileNet,0.7166666666666667,0.9219657082689676,EGP
479,179,0.9273474328252793,0.2814917873227971,79,0.17190241813659668,3,181,181,jetson,MobileNet,0.7166666666666667,0.8946596169206937,EGP
480,180,0.9529886041193502,0.02135440835819275,80,0.20106863975524902,3,527,527,jetson,MobileNet,0.7166666666666667,0.8369104734243942,EGP
481,181,0.9672261256327799,9.261668650920842e-05,81,0.1654665470123291,3,454,454,jetson,MobileNet,0.7166666666666667,0.8333767879354884,EGP
482,182,0.49837391148347543,0.028769728025813412,82,0.17621707916259766,3,951,950,jetson,MobileNet,0.7166666666666667,0.963138162215804,EGP
483,183,0.8252869191579235,0.14200774951263648,83,0.17000889778137207,3,166,166,jetson,MobileNet,0.7166666666666667,0.9386895866871876,EGP
484,184,0.9708315022204101,0.19629893420803393,84,0.1747286319732666,3,635,635,jetson,MobileNet,0.7166666666666667,0.8729175822231283,EGP
485,185,0.9356435172522921,0.013973137980915245,85,0.1652357578277588,3,288,288,jetson,MobileNet,0.7166666666666667,0.8526959197454764,EGP
486,186,0.8927078428194792,0.0820618589339274,86,0.1886730194091797,3,202,182,jetson,MobileNet,0.7166666666666667,0.8853266218047806,EGP
487,187,0.9082671469007725,0.10314793094160968,87,0.17424917221069336,3,105,105,jetson,MobileNet,0.7166666666666667,0.8864244495656761,EGP
488,188,0.5573334384347461,0.025797506664492674,88,0.1891798973083496,3,408,408,jetson,MobileNet,0.7166666666666667,0.9591544023390357,EGP
489,189,0.7135425529460433,0.0049604493740040365,89,0.1373910903930664,3,476,476,jetson,MobileNet,0.7166666666666667,0.9668923397452345,EGP
490,190,0.9287403858416869,0.10865098333826155,90,0.1358938217163086,3,454,453,jetson,MobileNet,0.7166666666666667,0.8871524308179781,EGP
491,191,0.9384243581229019,0.09791019445506124,91,0.1703639030456543,3,392,392,jetson,MobileNet,0.7166666666666667,0.8710077271242341,EGP
492,192,0.9842625971155576,0.027023147558904774,92,0.19341325759887695,3,431,431,jetson,MobileNet,0.7166666666666667,0.8246045072655614,EGP
493,193,0.8901901106259399,0.05385751069702051,93,0.2506251335144043,3,157,157,jetson,MobileNet,0.7166666666666667,0.8640463723160174,EGP
494,194,0.9830353937462449,0.22979766806573065,94,0.11256861686706543,3,661,661,jetson,MobileNet,0.7166666666666667,0.8668156364602109,EGP
495,195,0.8754537943643893,0.07047572280894442,95,0.14211058616638184,3,102,102,jetson,MobileNet,0.7166666666666667,0.9026977203117793,EGP
496,196,0.971167035995486,0.04412730925886963,96,0.14130926132202148,3,383,383,jetson,MobileNet,0.7166666666666667,0.8484543273198024,EGP
497,197,0.9918063668704925,0.05881637296123353,97,0.13790249824523926,3,523,728,jetson,MobileNet,0.7166666666666667,0.8426586185770857,EGP
498,198,0.7835428333436996,0.3325550994319548,98,0.132859468460083,3,962,762,jetson,MobileNet,0.7166666666666667,0.9665619166614836,EGP
499,199,0.7038173021797738,0.3022172598857448,99,0.11850857734680176,3,11,11,jetson,MobileNet,0.7166666666666667,1.0,EGP
500,200,0.6979717996182178,0.24459873836749751,200,0.2109088897705078,3,21,144,jetson2,MobileNet,0.7166666666666667,1.0,EGP
501,201,0.8545908622370637,0.04577648696639148,201,0.17066431045532227,3,658,658,jetson2,MobileNet,0.7166666666666667,0.8998159463425688,EGP
502,202,0.9599911092500788,0.06927071011046244,202,0.19541025161743164,3,785,785,jetson2,MobileNet,0.7166666666666667,0.8468028933315517,EGP
503,203,0.5198160520401193,0.13557916611508078,203,0.15931153297424316,3,321,321,jetson2,MobileNet,0.7166666666666667,0.9940669082852094,EGP
504,204,0.929684367365395,0.00012661726028824746,204,0.18366217613220215,3,977,978,jetson2,MobileNet,0.7166666666666667,0.8476072599326574,EGP
505,205,0.9932678199024162,0.12959698489827537,205,0.18471407890319824,3,403,895,jetson2,MobileNet,0.7166666666666667,0.8479201498808946,EGP
506,206,0.9154473745796181,0.0019295875325033823,206,0.16215896606445312,3,581,581,jetson2,MobileNet,0.7166666666666667,0.8605523014105368,EGP
507,207,0.9130404548816733,0.2599172631842556,207,0.16599273681640625,3,716,716,jetson2,MobileNet,0.7166666666666667,0.9018131058924967,EGP
508,208,0.947277529555584,0.09185020253728667,208,0.20657086372375488,3,985,985,jetson2,MobileNet,0.7166666666666667,0.8560144032589243,EGP
509,209,0.7849478952639481,0.14040738823589327,209,0.21399235725402832,3,126,126,jetson2,MobileNet,0.7166666666666667,0.9474631434468255,EGP
510,210,0.926611806654827,0.0003174955042422853,210,0.16327929496765137,3,634,618,jetson2,MobileNet,0.7166666666666667,0.8542869801400675,EGP
511,211,0.8745768152603203,0.13519146957773295,211,0.163743257522583,3,545,545,jetson2,MobileNet,0.7166666666666667,0.9139069787169607,EGP
512,212,0.9150679161679928,0.10403436593772833,212,0.1411740779876709,3,314,314,jetson2,MobileNet,0.7166666666666667,0.8915144472368512,EGP
513,213,0.7889291445332072,0.034103540284547706,213,0.13667535781860352,3,875,513,jetson2,MobileNet,0.7166666666666667,0.9382258066832159,EGP
514,214,0.9878560303267537,0.013782769027220735,214,0.16711807250976562,3,212,212,jetson2,MobileNet,0.7166666666666667,0.8260714922993202,EGP
515,215,0.8992720321293586,0.017400897903801695,215,0.1824476718902588,3,745,506,jetson2,MobileNet,0.7166666666666667,0.8674356237720398,EGP
516,216,0.8357801377472369,0.04919962737519131,216,0.16167235374450684,3,573,573,jetson2,MobileNet,0.7166666666666667,0.912325082867386,EGP
517,217,0.9613665794248194,0.06567070457727399,217,0.16771316528320312,3,207,207,jetson2,MobileNet,0.7166666666666667,0.8521394284444413,EGP
518,218,0.773769541035976,0.02261868927773052,218,0.16045331954956055,3,991,947,jetson2,MobileNet,0.7166666666666667,0.9369899052473878,EGP
519,219,0.9977938902312103,0.07548307052513437,219,0.1447458267211914,3,584,584,jetson2,MobileNet,0.7166666666666667,0.8421206991687139,EGP
520,220,0.995367756793253,0.023633416002003388,220,0.2145693302154541,3,871,484,jetson2,MobileNet,0.7166666666666667,0.8129154763833442,EGP
521,221,0.9529721297086918,0.06394043903442884,221,0.13519763946533203,3,713,707,jetson2,MobileNet,0.7166666666666667,0.8640329683712616,EGP
522,222,0.8695528880021391,0.21170749011944023,222,0.1510601043701172,3,589,589,jetson2,MobileNet,0.7166666666666667,0.9235568893322638,EGP
523,223,0.767901478882218,0.09349293062879196,223,0.16351079940795898,3,599,599,jetson2,MobileNet,0.7166666666666667,0.9568781266974326,EGP
524,224,0.7520560777380889,0.0704631077617787,224,0.1505289077758789,3,45,45,jetson2,MobileNet,0.7166666666666667,0.9622888444607638,EGP
525,225,0.8324180880744136,0.10987889529238888,225,0.14973092079162598,3,175,175,jetson2,MobileNet,0.7166666666666667,0.9321612829213173,EGP
526,226,0.9285159615327871,0.3331232632617591,226,0.13684916496276855,3,422,422,jetson2,MobileNet,0.7166666666666667,0.8940753525669398,EGP
527,227,0.9498369409307984,0.2066244251190226,227,0.14101386070251465,3,529,982,jetson2,MobileNet,0.7166666666666667,0.8834148628679341,EGP
528,228,0.8123701542540549,0.23359669705674738,228,0.19176936149597168,3,742,742,jetson2,MobileNet,0.7166666666666667,0.9521482562063059,EGP
529,229,0.981537591912838,0.05047857077417906,229,0.15004277229309082,3,66,68,jetson2,MobileNet,0.7166666666666667,0.8426734869971864,EGP
530,230,0.9391010655614098,0.12050654128335576,230,0.14783000946044922,3,584,584,jetson2,MobileNet,0.7166666666666667,0.881951933508355,EGP
531,231,0.9182162762399716,0.052585217172641543,231,0.16194796562194824,3,875,875,jetson2,MobileNet,0.7166666666666667,0.8718845081010209,EGP
532,232,0.9386002121890961,0.5210273479473849,232,0.14693617820739746,3,309,309,jetson2,MobileNet,0.7166666666666667,0.8890332272387853,EGP
533,233,0.8670934716593783,0.012330509496658454,233,0.13011598587036133,3,570,570,jetson2,MobileNet,0.7166666666666667,0.8953402284102184,EGP
