,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,algorithm,mc_run,client_id,served_model_name,served_accuracy,served_pre_accuracy,post-QoS,QoS
353,353,1.0,0.0,13,0.26534557342529297,3,225,225,True,True,Optimal,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7386536628504989,0.8098070827125
354,354,1.0,0.0,14,0.1940605640411377,3,130,130,True,True,Optimal,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7742961675425766,0.8098070827125
355,355,1.0,0.0,15,0.2215862274169922,3,326,326,True,True,Optimal,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7605333358546493,0.8098070827125
356,356,1.0,0.0,16,0.2730131149291992,3,253,273,True,True,Optimal,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7348198920985458,0.8098070827125
357,357,1.0,0.0,17,0.2518637180328369,3,88,88,True,True,Optimal,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.745394590546727,0.8098070827125
358,358,1.0,0.0,18,0.23821783065795898,3,112,112,True,True,Optimal,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7522175342341659,0.8098070827125
359,359,1.0,0.0,19,0.18577170372009277,3,110,115,True,True,Optimal,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.778440597703099,0.8098070827125
360,360,1.0,0.0,10,0.6701219081878662,3,85,85,True,True,EGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.5362654954692123,0.8098070827125
361,361,1.0,0.0,11,0.5334537029266357,3,198,198,True,True,EGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.6045995980998276,0.8098070827125
362,362,1.0,0.0,12,0.7006292343139648,3,98,98,True,True,EGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.521011832406163,0.8098070827125
363,363,1.0,0.0,13,0.7117159366607666,3,225,225,True,True,EGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.5154684812327621,0.8098070827125
364,364,1.0,0.0,14,0.6955666542053223,3,130,130,True,True,EGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.5235431224604843,0.8098070827125
365,365,1.0,0.0,15,0.3181006908416748,3,326,326,True,True,EGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.712276104142308,0.8098070827125
366,366,1.0,0.0,16,0.18109631538391113,3,253,273,True,True,EGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7807782918711899,0.8098070827125
367,367,1.0,0.0,17,0.18169665336608887,3,88,88,True,True,EGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.780478122880101,0.8098070827125
368,368,1.0,0.0,18,0.18962502479553223,3,112,112,True,True,EGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7765139371653793,0.8098070827125
369,369,1.0,0.0,19,0.18587470054626465,3,110,115,True,True,EGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7783890992900131,0.8098070827125
370,370,1.0,0.0,10,0.22515559196472168,3,85,85,True,True,AGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7587486535807846,0.8098070827125
371,371,1.0,0.0,11,0.19225096702575684,3,198,198,True,True,AGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.775200966050267,0.8098070827125
372,372,1.0,0.0,12,0.18039560317993164,3,98,98,True,True,AGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7811286479731796,0.8098070827125
373,373,1.0,0.0,13,0.21765494346618652,3,225,225,True,True,AGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7624989778300522,0.8098070827125
374,374,1.0,0.0,14,0.22592663764953613,3,130,130,True,True,AGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7583631307383774,0.8098070827125
375,375,1.0,0.0,15,0.23359298706054688,3,326,326,True,True,AGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.754529956032872,0.8098070827125
376,376,1.0,0.0,16,0.20458388328552246,3,253,273,True,True,AGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7690345079203842,0.8098070827125
377,377,1.0,0.0,17,0.22718381881713867,3,88,88,True,True,AGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7577345401545761,0.8098070827125
378,378,1.0,0.0,18,0.20452260971069336,3,112,112,True,True,AGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7690651447077987,0.8098070827125
379,379,1.0,0.0,19,0.1978776454925537,3,110,115,True,True,AGP,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7723876268168686,0.8098070827125
380,380,1.0,0.0,10,0.2148904800415039,3,85,85,True,True,Knapsack,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7638812095423935,0.8098070827125
381,381,1.0,0.0,11,0.18419957160949707,3,198,198,True,True,Knapsack,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7792266637583969,0.8098070827125
382,382,1.0,0.0,12,0.238905668258667,3,98,98,True,True,Knapsack,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7518736154338119,0.8098070827125
383,383,1.0,0.0,13,0.204542875289917,3,225,225,True,True,Knapsack,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7690550119181869,0.8098070827125
384,384,1.0,0.0,14,0.20076489448547363,3,130,130,True,True,Knapsack,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7709440023204086,0.8098070827125
385,385,1.0,0.0,15,0.19833731651306152,3,326,326,True,True,Knapsack,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7721577913066147,0.8098070827125
386,386,1.0,0.0,16,0.21765899658203125,3,253,273,True,True,Knapsack,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7624969512721298,0.8098070827125
387,387,1.0,0.0,17,0.20902156829833984,3,88,88,True,True,Knapsack,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7668156654139755,0.8098070827125
388,388,1.0,0.0,18,0.2138841152191162,3,112,112,True,True,Knapsack,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7643843919535873,0.8098070827125
389,389,1.0,0.0,19,0.19339776039123535,3,110,115,True,True,Knapsack,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7746275693675277,0.8098070827125
390,390,1.0,0.0,10,0.23454022407531738,3,85,85,True,True,Random,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7540563375254867,0.8098070827125
391,391,1.0,0.0,11,0.2703857421875,5,198,198,True,True,Random,7,rpi4-1,SqueezeNet,0.6,0.58092,0.66480712890625,0.723631531590625
392,392,1.0,0.0,12,0.5804622173309326,1,98,98,True,True,Random,7,rpi4-1,DenseNet,0.7959183673469388,0.77138,0.6077280750080031,0.48297776649687496
393,393,1.0,0.0,13,0.19762897491455078,3,225,225,True,True,Random,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.77251196210587,0.8098070827125
394,394,1.0,0.0,14,0.5893242359161377,1,130,130,True,True,Random,7,rpi4-1,DenseNet,0.7959183673469388,0.77138,0.6032970657154005,0.48297776649687496
395,395,1.0,0.0,15,0.269747257232666,5,326,326,True,True,Random,7,rpi4-1,SqueezeNet,0.6,0.58092,0.665126371383667,0.723631531590625
396,396,1.0,0.0,16,0.20784497261047363,3,253,273,True,True,Random,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7674039632579086,0.8098070827125
397,397,1.0,0.0,17,0.21877527236938477,3,88,88,True,True,Random,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.761938813378453,0.8098070827125
398,398,1.0,0.0,18,0.5068252086639404,1,112,112,True,True,Random,7,rpi4-1,DenseNet,0.7959183673469388,0.77138,0.6445465793414992,0.48297776649687496
399,399,1.0,0.0,19,0.18619656562805176,3,110,115,True,True,Random,7,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7782281667491195,0.8098070827125
400,400,1.0,0.0,10,0.2610769271850586,3,101,101,True,True,Optimal,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7407879859706161,0.8098070827125
401,401,1.0,0.0,11,0.19592952728271484,3,150,112,True,True,Optimal,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.773361685921788,0.8098070827125
402,402,1.0,0.0,12,0.21326041221618652,3,300,300,True,True,Optimal,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7646962434550522,0.8098070827125
403,403,1.0,0.0,13,0.19346141815185547,3,52,52,True,True,Optimal,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7745957404872177,0.8098070827125
404,404,1.0,0.0,14,0.19230318069458008,3,78,78,True,True,Optimal,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7751748592158554,0.8098070827125
405,405,1.0,0.0,15,0.20696067810058594,3,215,215,True,True,Optimal,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7678461105128525,0.8098070827125
406,406,1.0,0.0,16,0.2524693012237549,3,82,86,True,True,Optimal,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.745091798951268,0.8098070827125
407,407,1.0,0.0,17,0.272794246673584,3,273,273,True,True,Optimal,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7349293262263534,0.8098070827125
408,408,1.0,0.0,18,0.2139911651611328,3,131,131,True,True,Optimal,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.764330866982579,0.8098070827125
409,409,1.0,0.0,19,0.19108939170837402,3,181,181,True,True,Optimal,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7757817537089584,0.8098070827125
410,410,1.0,0.0,10,0.2582404613494873,3,101,101,True,True,EGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7422062188884018,0.8098070827125
411,411,1.0,0.0,11,0.22962093353271484,3,150,112,True,True,EGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.756515982796788,0.8098070827125
412,412,1.0,0.0,12,0.19821977615356445,3,300,300,True,True,EGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7722165614863632,0.8098070827125
413,413,1.0,0.0,13,0.2136068344116211,3,52,52,True,True,EGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7645230323573349,0.8098070827125
414,414,1.0,0.0,14,0.1993110179901123,3,78,78,True,True,EGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7716709405680893,0.8098070827125
415,415,1.0,0.0,15,0.19312334060668945,3,215,215,True,True,EGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7747647792598007,0.8098070827125
416,416,1.0,0.0,16,0.22541236877441406,3,82,86,True,True,EGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7586202651759384,0.8098070827125
417,417,1.0,0.0,17,0.20702195167541504,3,273,273,True,True,EGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7678154737254379,0.8098070827125
418,418,1.0,0.0,18,0.19844365119934082,3,131,131,True,True,EGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.772104623963475,0.8098070827125
419,419,1.0,0.0,19,0.1914806365966797,3,181,181,True,True,EGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7755861312648056,0.8098070827125
420,420,1.0,0.0,10,0.19836020469665527,3,101,101,True,True,AGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7721463472148178,0.8098070827125
421,421,1.0,0.0,11,0.18111968040466309,3,150,112,True,True,AGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7807666093608139,0.8098070827125
422,422,1.0,0.0,12,0.20646977424621582,3,300,300,True,True,AGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7680915624400375,0.8098070827125
423,423,1.0,0.0,13,0.2210695743560791,3,52,52,True,True,AGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7607916623851059,0.8098070827125
424,424,1.0,0.0,14,0.22980022430419922,3,78,78,True,True,AGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7564263374110458,0.8098070827125
425,425,1.0,0.0,15,0.2164778709411621,3,215,215,True,True,AGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7630875140925644,0.8098070827125
426,426,1.0,0.0,16,0.21449565887451172,3,82,86,True,True,AGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7640786201258896,0.8098070827125
427,427,1.0,0.0,17,0.20105695724487305,3,273,273,True,True,AGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7707979709407089,0.8098070827125
428,428,1.0,0.0,18,0.1948409080505371,3,131,131,True,True,AGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7739059955378769,0.8098070827125
429,429,1.0,0.0,19,0.1944713592529297,3,181,181,True,True,AGP,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7740907699366806,0.8098070827125
430,430,1.0,0.0,10,0.2518653869628906,3,101,101,True,True,Knapsack,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7453937560817001,0.8098070827125
431,431,1.0,0.0,11,0.23038816452026367,3,150,112,True,True,Knapsack,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7561323673030136,0.8098070827125
432,432,1.0,0.0,12,0.23539018630981445,3,300,300,True,True,Knapsack,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7536313564082382,0.8098070827125
433,433,1.0,0.0,13,0.23659133911132812,3,52,52,True,True,Knapsack,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7530307800074814,0.8098070827125
434,434,1.0,0.0,14,0.21741461753845215,3,78,78,True,True,Knapsack,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7626191407939193,0.8098070827125
435,435,1.0,0.0,15,0.22339606285095215,3,215,215,True,True,Knapsack,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7596284181376693,0.8098070827125
436,436,1.0,0.0,16,0.20613408088684082,3,82,86,True,True,Knapsack,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.768259409119725,0.8098070827125
437,437,1.0,0.0,17,0.20306873321533203,3,273,273,True,True,Knapsack,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7697920829554794,0.8098070827125
438,438,1.0,0.0,18,0.1793980598449707,3,131,131,True,True,Knapsack,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7816274196406601,0.8098070827125
439,439,1.0,0.0,19,0.16878247261047363,3,181,181,True,True,Knapsack,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7869352132579086,0.8098070827125
440,440,1.0,0.0,10,0.2611823081970215,0,101,101,True,True,Random,8,rpi4-1,AlexNet,0.6,0.56522,0.6694088459014893,0.742216171503125
441,441,1.0,0.0,11,0.21610498428344727,3,150,112,True,True,Random,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7632739574214218,0.8098070827125
442,442,1.0,0.0,12,0.2433629035949707,5,300,300,True,True,Random,8,rpi4-1,SqueezeNet,0.6,0.58092,0.6783185482025147,0.723631531590625
443,443,1.0,0.0,13,0.21826601028442383,3,52,52,True,True,Random,8,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7621934444209335,0.8098070827125
444,444,1.0,0.0,14,0.2725534439086914,4,78,78,True,True,Random,8,rpi4-1,ResNet,0.6949152542372882,0.69758,0.7111809051642983,0.76534232088125
445,445,1.0,0.0,15,0.19914627075195312,0,215,215,True,True,Random,8,rpi4-1,AlexNet,0.6,0.56522,0.7004268646240235,0.742216171503125
446,446,1.0,0.0,16,0.20150208473205566,0,82,86,True,True,Random,8,rpi4-1,AlexNet,0.6,0.56522,0.6992489576339722,0.742216171503125
447,447,1.0,0.0,17,0.21329259872436523,5,273,273,True,True,Random,8,rpi4-1,SqueezeNet,0.6,0.58092,0.6933537006378174,0.723631531590625
448,448,1.0,0.0,18,0.24391579627990723,4,131,131,True,True,Random,8,rpi4-1,ResNet,0.6949152542372882,0.69758,0.7254997289786904,0.76534232088125
449,449,1.0,0.0,19,0.20048880577087402,0,181,181,True,True,Random,8,rpi4-1,AlexNet,0.6,0.56522,0.699755597114563,0.742216171503125
450,450,1.0,0.0,10,0.2708604335784912,3,85,85,True,True,Optimal,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7358962327738998,0.8098070827125
451,451,1.0,0.0,11,0.2113356590270996,3,59,55,True,True,Optimal,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7656586200495956,0.8098070827125
452,452,1.0,0.0,12,0.22159790992736816,3,293,293,True,True,Optimal,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7605274945994613,0.8098070827125
453,453,1.0,0.0,13,0.22799229621887207,3,34,119,True,True,Optimal,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7573303014537094,0.8098070827125
454,454,1.0,0.0,14,0.21982264518737793,3,271,271,True,True,Optimal,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7614151269694565,0.8098070827125
455,455,1.0,0.0,15,0.2230679988861084,3,250,248,True,True,Optimal,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7597924501200912,0.8098070827125
456,456,1.0,0.0,16,0.24474358558654785,3,259,259,True,True,Optimal,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7489546567698715,0.8098070827125
457,457,1.0,0.0,17,0.19160151481628418,3,219,219,True,True,Optimal,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7755256921550033,0.8098070827125
458,458,1.0,0.0,18,0.22446680068969727,3,257,257,True,True,Optimal,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7590930492182968,0.8098070827125
459,459,1.0,0.0,19,0.18514442443847656,3,286,286,True,True,Optimal,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7787542373439071,0.8098070827125
460,460,1.0,0.0,10,0.2363450527191162,3,85,85,True,True,EGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7531539232035873,0.8098070827125
461,461,1.0,0.0,11,0.2483203411102295,3,59,55,True,True,EGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7471662790080307,0.8098070827125
462,462,1.0,0.0,12,0.5766944885253906,3,293,293,True,True,EGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.5829792053004501,0.8098070827125
463,463,1.0,0.0,13,0.6547422409057617,3,34,119,True,True,EGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.5439553291102646,0.8098070827125
464,464,1.0,0.0,14,0.6982476711273193,3,271,271,True,True,EGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.5222026139994858,0.8098070827125
465,465,1.0,0.0,15,0.7067873477935791,3,250,248,True,True,EGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.5179327756663559,0.8098070827125
466,466,1.0,0.0,16,0.7126898765563965,3,259,259,True,True,EGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.5149815112849472,0.8098070827125
467,467,1.0,0.0,17,0.6245441436767578,3,219,219,True,True,EGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.5590543777247665,0.8098070827125
468,468,1.0,0.0,18,0.23798394203186035,3,257,257,True,True,EGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7523344785472152,0.8098070827125
469,469,1.0,0.0,19,0.194000244140625,3,286,286,True,True,EGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7743263274928329,0.8098070827125
470,470,1.0,0.0,10,0.21492385864257812,3,85,85,True,True,AGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7638645202418564,0.8098070827125
471,471,1.0,0.0,11,0.2069072723388672,3,59,55,True,True,AGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7678728133937118,0.8098070827125
472,472,1.0,0.0,12,0.20450210571289062,3,293,293,True,True,AGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7690753967067001,0.8098070827125
473,473,1.0,0.0,13,0.18536138534545898,3,34,119,True,True,AGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7786457568904159,0.8098070827125
474,474,1.0,0.0,14,0.179962158203125,3,271,271,True,True,AGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7813453704615829,0.8098070827125
475,475,1.0,0.0,15,0.1920938491821289,3,250,248,True,True,AGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.775279524972081,0.8098070827125
476,476,1.0,0.0,16,0.2205960750579834,3,259,259,True,True,AGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7610284120341537,0.8098070827125
477,477,1.0,0.0,17,0.2132575511932373,3,219,219,True,True,AGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7646976739665268,0.8098070827125
478,478,1.0,0.0,18,0.28276777267456055,3,257,257,True,True,AGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7299425632258651,0.8098070827125
479,479,1.0,0.0,19,0.2347254753112793,3,286,286,True,True,AGP,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7539637119075058,0.8098070827125
480,480,1.0,0.0,10,0.26868247985839844,3,85,85,True,True,Knapsack,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7369852096339462,0.8098070827125
481,481,1.0,0.0,11,0.24666213989257812,3,59,55,True,True,Knapsack,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7479953796168564,0.8098070827125
482,482,1.0,0.0,12,0.2890353202819824,3,293,293,True,True,Knapsack,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7268087894221542,0.8098070827125
483,483,1.0,0.0,13,0.20643258094787598,3,34,119,True,True,Knapsack,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7681101590892074,0.8098070827125
484,484,1.0,0.0,14,0.21239256858825684,3,271,271,True,True,Knapsack,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.765130165269017,0.8098070827125
485,485,1.0,0.0,15,0.22762322425842285,3,250,248,True,True,Knapsack,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.757514837433934,0.8098070827125
486,486,1.0,0.0,16,0.21694564819335938,3,259,259,True,True,Knapsack,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7628536254664657,0.8098070827125
487,487,1.0,0.0,17,0.20427775382995605,3,219,219,True,True,Knapsack,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7691875726481674,0.8098070827125
488,488,1.0,0.0,18,0.21522855758666992,3,257,257,True,True,Knapsack,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7637121707698105,0.8098070827125
489,489,1.0,0.0,19,0.21440815925598145,3,286,286,True,True,Knapsack,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7641223699351547,0.8098070827125
490,490,1.0,0.0,10,0.2371513843536377,3,85,85,True,True,Random,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7527507573863266,0.8098070827125
491,491,1.0,0.0,11,0.23663735389709473,5,59,55,True,True,Random,9,rpi4-1,SqueezeNet,0.6,0.58092,0.6816813230514527,0.723631531590625
492,492,1.0,0.0,12,0.30368709564208984,2,293,293,True,True,Random,9,rpi4-1,GoogLeNet,0.6984126984126984,0.69778,0.6973628013853043,0.7341957254281251
493,493,1.0,0.0,13,0.20165061950683594,5,119,119,True,True,Random,9,rpi4-1,SqueezeNet,0.6,0.58092,0.6991746902465821,0.723631531590625
494,494,1.0,0.0,14,0.23870539665222168,5,271,271,True,True,Random,9,rpi4-1,SqueezeNet,0.6,0.58092,0.6806473016738892,0.723631531590625
495,495,1.0,0.0,15,0.27259182929992676,2,250,248,True,True,Random,9,rpi4-1,GoogLeNet,0.6984126984126984,0.69778,0.7129104345563858,0.7341957254281251
496,496,1.0,0.0,16,0.256427526473999,5,259,259,True,True,Random,9,rpi4-1,SqueezeNet,0.6,0.58092,0.6717862367630005,0.723631531590625
497,497,1.0,0.0,17,0.19370245933532715,3,219,219,True,True,Random,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7744752198954818,0.8098070827125
498,498,1.0,0.0,18,0.20309138298034668,3,257,257,True,True,Random,9,rpi4-1,MobileNet,0.7426528991262907,0.71878,0.7697807580729721,0.8098070827125
499,499,1.0,0.0,19,0.2528817653656006,2,286,286,True,True,Random,9,rpi4-1,GoogLeNet,0.6984126984126984,0.69778,0.7227654665235489,0.7341957254281251
500,500,1.0,0.5,0,0.45679664611816406,3,732,732,True,False,Optimal,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
501,501,1.0,0.5,1,0.3617401123046875,3,753,753,True,False,Optimal,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
502,502,1.0,0.5,2,0.27133727073669434,3,798,798,True,False,Optimal,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
503,503,1.0,0.5,3,0.26907873153686523,3,756,756,True,False,Optimal,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
504,504,1.0,0.5,4,0.3009824752807617,3,886,886,True,False,Optimal,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
505,505,1.0,0.5,5,0.2143721580505371,3,774,774,True,False,Optimal,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
506,506,1.0,0.5,6,0.212601900100708,3,766,766,True,False,Optimal,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
507,507,1.0,0.5,7,0.17726802825927734,3,919,919,True,False,Optimal,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
508,508,1.0,0.5,8,0.18783020973205566,3,684,684,True,False,Optimal,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
509,509,1.0,0.5,9,0.1405348777770996,3,982,982,True,False,Optimal,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
510,510,1.0,0.5,0,0.35704684257507324,3,732,732,True,False,EGP,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
511,511,1.0,0.5,1,0.2821178436279297,3,753,753,True,False,EGP,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
512,512,1.0,0.5,2,0.21999096870422363,3,798,798,True,False,EGP,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
513,513,1.0,0.5,3,0.20255208015441895,3,756,756,True,False,EGP,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
514,514,1.0,0.5,4,0.18677878379821777,3,886,886,True,False,EGP,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
515,515,1.0,0.5,5,0.18597745895385742,3,774,774,True,False,EGP,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
516,516,1.0,0.5,6,0.2322218418121338,3,766,766,True,False,EGP,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
517,517,1.0,0.5,7,0.15496253967285156,3,919,919,True,False,EGP,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
518,518,1.0,0.5,8,0.1357114315032959,3,684,684,True,False,EGP,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
519,519,1.0,0.5,9,0.1405019760131836,3,982,982,True,False,EGP,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
520,520,1.0,0.5,0,0.22695231437683105,3,732,732,True,False,AGP,0,jetson2,MobileNet,0.7426528991262907,0.71878,0.8713264495631454,0.8098070827125
